seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
155	1581091090.312786446	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
156	1581091090.320772599	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
157	1581091090.328733428	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
158	1581091090.336778973	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
159	1581091090.344779810	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
160	1581091090.352781816	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
161	1581091090.360771583	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
162	1581091090.368762423	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
163	1581091090.376804415	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
164	1581091090.384774605	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
