seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
5690	1573229628.758694378	-1.24068	-2.11114	-1.72341	-1.57158	0.60014	0.731701	0.0175641	0.0172189	0.0190853	0.0169505	0.0171039	0.0175449	15.3156	78.363	36.4789	4.31162	1.50919	2.70141	
5691	1573229628.766693625	-1.24055	-2.111	-1.72324	-1.57147	0.600331	0.731833	0.0170911	0.0175513	0.0159023	0.0172956	0.0169121	0.0192131	15.1114	77.2097	36.6036	5.09772	1.53393	2.93296	
5692	1573229628.774685498	-1.24041	-2.11088	-1.72315	-1.57132	0.60044	0.731965	0.0178453	0.017334	0.0185484	0.0163177	0.0171998	0.0175641	15.4518	78.1202	36.953	4.6213	1.85556	2.70141	
5693	1573229628.782644299	-1.24028	-2.11079	-1.72297	-1.57119	0.600547	0.73212	0.0169377	0.0170016	0.0178453	0.0176983	0.0169121	0.0175257	14.5669	78.6058	37.1027	4.69276	1.68237	2.8815	
5694	1573229628.790706556	-1.24016	-2.11063	-1.72283	-1.57106	0.600691	0.732264	0.0170911	0.0168227	0.017922	0.0170464	0.0169697	0.0175066	15.4518	79.6377	36.953	4.71658	1.70711	2.62422	
5695	1573229628.798699013	-1.24001	-2.1105	-1.72268	-1.57093	0.600847	0.732432	0.0169888	0.017155	0.0188935	0.0177558	0.0176983	0.0181201	16.5409	79.7591	37.452	4.88333	1.336	2.75286	
5696	1573229628.806691423	-1.23986	-2.11032	-1.72252	-1.57076	0.600967	0.732552	0.0172062	0.0174746	0.0172573	0.0176408	0.0181968	0.0165095	17.1535	81.5194	37.427	4.69276	1.50919	3.08732	
5697	1573229628.814701850	-1.23971	-2.11019	-1.72242	-1.57063	0.601111	0.732671	0.0174362	0.0168866	0.0188296	0.0170847	0.0152056	0.0173915	16.9493	81.5194	38.0009	4.76422	1.65763	2.8815	
5698	1573229628.822704719	-1.2396	-2.11006	-1.72227	-1.57046	0.601207	0.732827	0.0169249	0.0171934	0.018216	0.0172573	0.0165478	0.0179668	17.3577	82.3692	37.951	4.69276	1.65763	3.16451	
5699	1573229628.830688231	-1.23948	-2.10993	-1.7221	-1.57038	0.601339	0.732959	0.0171934	0.0169121	0.0189702	0.0168354	0.0166245	0.0176024	16.4728	81.1552	38.1257	4.90715	1.90504	3.21596	
5700	1573229628.838668024	-1.23927	-2.10978	-1.72199	-1.57016	0.601507	0.733126	0.0175129	0.0169888	0.0191236	0.0173915	0.0169505	0.0179476	16.3367	81.4587	38.2005	4.69276	2.02874	2.98441	
5701	1573229628.846665693	-1.23917	-2.10965	-1.72176	-1.57009	0.601674	0.733222	0.0176663	0.0170655	0.0190597	0.0173532	0.018101	0.0184845	15.9963	81.2159	38.2255	4.64512	2.07822	2.93296	
5702	1573229628.854685230	-1.23898	-2.10953	-1.72162	-1.56993	0.60177	0.733402	0.0174618	0.0172573	0.0188552	0.0186379	0.0172765	0.0173915	15.9283	81.4587	38.6746	4.71658	2.27615	2.8815	
5703	1573229628.862678666	-1.23887	-2.10938	-1.72149	-1.56974	0.601926	0.733545	0.016746	0.017449	0.0185612	0.0167971	0.0176408	0.0172765	15.4518	81.7015	38.2255	4.6213	2.20193	2.52131	
5704	1573229628.870659311	-1.23873	-2.10923	-1.72133	-1.56962	0.602022	0.733689	0.0179092	0.0174618	0.0170528	0.0179284	0.0180051	0.0187146	15.1795	81.8836	38.475	4.59747	2.39985	2.44413	
5705	1573229628.878684741	-1.2386	-2.1091	-1.72117	-1.56946	0.60219	0.733833	0.0166948	0.0175385	0.0183183	0.0174874	0.0170655	0.0172765	14.2265	82.7941	38.4251	4.69276	2.5483	2.44413	
