seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
1496	1580482324.328703738	0.00209003	-1.17794	2.12013	-2.49701	-1.56969	-2.62193	-0.000674765	-0.0776539	-0.0173198	0.0927841	0.000429439	0.000356139	-15.5306	-68.9656	-26.2575	0.076041	3.00768	2.25312	
1497	1580482324.336705154	0.00208813	-1.17856	2.11999	-2.49629	-1.56969	-2.62193	-0.000668358	-0.0776249	-0.0173763	0.0925141	0.000427778	0.000353056	-15.5305	-68.9464	-26.2855	0.0745451	3.00712	2.25335	
1498	1580482324.344708922	0.00208681	-1.17918	2.11985	-2.49557	-1.56968	-2.62193	-0.000660473	-0.0775965	-0.0174333	0.0923685	0.000428424	0.000353432	-15.5313	-68.934	-26.3201	0.0625718	2.99556	2.25811	
1499	1580482324.352689729	0.00208514	-1.1798	2.11971	-2.49485	-1.56968	-2.62192	-0.000653588	-0.0775647	-0.0174911	0.0923456	0.000428886	0.000354722	-15.5311	-68.9146	-26.3479	0.0624329	2.99554	2.25813	
1500	1580482324.360697237	0.00208359	-1.18041	2.11957	-2.49412	-1.56968	-2.62192	-0.000646461	-0.0775332	-0.017552	0.0923363	0.000430426	0.000353213	-15.5309	-68.8954	-26.3761	0.062317	2.99548	2.25815	
1501	1580482324.368679553	0.00208169	-1.18103	2.11943	-2.49339	-1.56968	-2.62192	-0.000640318	-0.0775062	-0.0176131	0.0923291	0.000429288	0.000351454	-15.5308	-68.8754	-26.4039	0.0623077	2.99556	2.25812	
1502	1580482324.376688830	0.00207992	-1.18165	2.11929	-2.49267	-1.56968	-2.62191	-0.000633917	-0.0774799	-0.0176733	0.092328	0.000425603	0.000350685	-15.5306	-68.8562	-26.4321	0.0622558	2.9955	2.25814	
1503	1580482324.384705122	0.00207962	-1.18226	2.11915	-2.49193	-1.56968	-2.62191	-0.000623631	-0.0774507	-0.0177294	0.0923327	0.000427942	0.000353289	-15.5302	-68.837	-26.4598	0.0622153	2.99547	2.25817	
1504	1580482324.392676021	0.00207851	-1.18288	2.11901	-2.4912	-1.56968	-2.62191	-0.000615647	-0.077423	-0.0177822	0.0923472	0.000425167	0.000351878	-15.53	-68.8173	-26.4871	0.062213	2.99543	2.25818	
1505	1580482324.400668153	0.00207704	-1.1835	2.11887	-2.49046	-1.56968	-2.6219	-0.000608685	-0.0773963	-0.0178336	0.0924619	0.000422305	0.000355087	-15.5307	-68.8039	-26.5201	0.0530453	2.98577	2.26216	
1506	1580482324.409592266	0.00207705	-1.18411	2.11873	-2.48972	-1.56968	-2.6219	-0.000597871	-0.0773708	-0.0177911	0.0926945	0.000420565	0.00035427	-15.5247	-68.8417	-26.5695	0.0472523	2.97531	2.26608	
1507	1580482324.416697352	0.00207668	-1.18473	2.11859	-2.48898	-1.56968	-2.6219	-0.000588174	-0.0773477	-0.017757	0.0930327	0.000424779	0.000353406	-15.5309	-68.7705	-26.5649	0.0457982	2.97654	2.26596	
1508	1580482324.424686894	0.00207595	-1.18535	2.11844	-2.48823	-1.56967	-2.6219	-0.000579565	-0.0773213	-0.0178136	0.09346	0.000423825	0.000353484	-15.5307	-68.7514	-26.593	0.0464368	2.97575	2.26628	
