seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
155	1580482313.296695874	0.0023931	-0.895066	2.1324	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
156	1580482313.304693915	0.00238112	-0.895054	2.13235	-2.79043	-1.56956	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
157	1580482313.312696033	0.0023931	-0.895078	2.13241	-2.79044	-1.56951	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
158	1580482313.320715294	0.00238112	-0.895102	2.13236	-2.79043	-1.56954	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
159	1580482313.328702917	0.00242905	-0.895089	2.1324	-2.79043	-1.56954	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
160	1580482313.336694921	0.0023931	-0.895102	2.13236	-2.79043	-1.56951	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
161	1580482313.344653297	0.00240508	-0.895054	2.13241	-2.7904	-1.56951	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
162	1580482313.352709569	0.00240508	-0.895042	2.13237	-2.79045	-1.56956	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
163	1580482313.360714938	0.00240508	-0.895066	2.1324	-2.79045	-1.56951	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
164	1580482313.368646437	0.00242905	-0.895078	2.13237	-2.79044	-1.56956	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
165	1580482313.376684587	0.0023931	-0.895066	2.13238	-2.79043	-1.56951	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
166	1580482313.384731033	0.00236913	-0.895042	2.13241	-2.79044	-1.56955	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
167	1580482313.392724573	0.0023931	-0.895054	2.13237	-2.79044	-1.56955	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
168	1580482313.400692009	0.00242905	-0.895078	2.13236	-2.79043	-1.56958	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
169	1580482313.408694450	0.0023931	-0.895089	2.13237	-2.79045	-1.5695	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
