seq	time	fx	fy	fz	tx	ty	tz	
4197	1580406994.390724841	-48.1415	-0.0466199	-49.0953	0.838683	-10.8877	-1.38378	
4198	1580406994.398719388	-48.1491	8.73885	-54.2552	0.838397	-11.3651	-2.1932	
4199	1580406994.406707093	-48.1563	9.48961	-54.7002	0.838113	-11.4076	-2.26189	
4200	1580406994.414728624	-48.164	9.487	-54.7038	0.837827	-11.4094	-2.26111	
4201	1580406994.422760558	-48.1717	9.4849	-54.7074	0.837535	-10.7607	-1.15168	
4202	1580406994.430706557	-48.18	9.48225	-54.7111	0.83725	-10.9547	-1.47839	
4203	1580406994.438715736	-48.1883	9.47917	-54.7148	0.836959	-11.4149	-2.25875	
4204	1580406994.446755040	-48.1968	9.47627	-54.7184	0.83668	-11.4168	-2.2579	
4205	1580406994.454751818	-48.2042	9.47383	-54.7217	0.836391	-11.3825	-2.19572	
4206	1580406994.462663804	-48.2127	4.02249	-51.5285	0.836109	-9.32089	1.3223	
4207	1580406994.470772265	-48.2216	-1.54407	-48.2678	0.83582	-9.23847	1.46668	
4208	1580406994.478708323	-48.2294	-6.97692	-45.0851	0.83555	-7.91735	3.72222	
4209	1580406994.486725518	-48.2352	9.46424	-54.7357	0.835272	-8.80872	2.20693	
4210	1580406994.494707134	-48.2428	9.46179	-54.7391	0.834984	-8.81049	2.20768	
4211	1580406994.502794804	-48.2499	9.45954	-54.7421	0.834724	-8.81214	2.20839	
4212	1580406994.510729346	-48.2565	9.45736	-54.7448	0.83444	-9.17858	1.58718	
4213	1580406994.518726766	-48.2626	9.45575	-54.7474	0.834162	-8.81531	2.20965	
4214	1580406994.526708794	-48.2693	9.45373	-54.7504	0.833878	-8.81695	2.2103	
4215	1580406994.534780224	-48.2771	9.45113	-54.7539	0.833587	-8.94109	2.0025	
4216	1580406994.542692038	-48.2834	9.44928	-54.7566	0.833326	-8.82033	2.21166	
4217	1580406994.550737093	-48.2902	9.44695	-54.7595	0.833059	-9.40273	1.22232	
4218	1580406994.558712260	-48.2975	9.44431	-54.7624	0.832787	-10.586	-0.790974	
4219	1580406994.566747409	-48.3061	9.44174	-54.7664	0.832521	-8.82559	2.21392	
4220	1580406994.574703429	-48.3126	9.43967	-54.7694	0.832239	-8.82719	2.21455	
4221	1580406994.582700679	-48.321	9.43684	-54.7733	0.831956	-8.82909	2.21537	
4222	1580406994.590713405	-48.3273	9.43434	-54.7758	0.831666	-11.4477	-2.24497	
4223	1580406994.598731698	-48.3341	9.43269	-54.7792	0.831409	-8.83236	2.21668	
4224	1580406994.606696925	-31.1049	21.7669	-41.9093	0.831146	-5.92712	0.0709109	
4225	1580406994.614736016	-23.127	27.4797	-35.9489	0.830868	-4.58213	-0.922778	
4226	1580406994.622735825	-38.9071	16.1882	-47.732	0.830594	-7.24396	1.04218	
4227	1580406994.630771936	-6.56353	39.3394	-23.5745	0.830336	-1.78975	-2.98576	
4228	1580406994.638758315	-46.0908	11.0517	-53.0929	0.830029	-8.45652	1.9365	
4229	1580406994.646750324	-13.187	34.6045	-28.5169	0.829781	-2.90779	-2.16126	
4230	1580406994.654685678	-4.61659	40.7412	-22.1142	0.829524	-1.46289	-3.22873	
4231	1580406994.662733244	17.0541	56.2544	-5.92728	0.829263	2.19137	-5.92763	
4232	1580406994.670752101	17.0477	56.2518	-5.92988	0.828957	-0.172669	-9.95399	
4233	1580406994.678759339	17.0404	56.2496	-5.93311	0.828692	-0.428981	-10.3873	
4234	1580406994.686746024	17.0317	56.2466	-5.93706	0.82842	-0.430903	-10.3864	
4235	1580406994.694769024	17.0259	56.2451	-5.93969	0.82814	-0.432426	-10.3859	
4236	1580406994.702724720	17.0196	56.243	-5.94238	0.827869	-0.433998	-10.3852	
4237	1580406994.710729586	17.0122	56.2404	-5.94553	0.827606	-0.43573	-10.3845	
4238	1580406994.718738306	17.0065	56.2389	-5.94807	0.827332	-0.43722	-10.3839	
4239	1580406994.726761418	17.0001	56.2368	-5.95083	0.827043	-0.4388	-10.3833	
4240	1580406994.734729902	16.9928	56.2345	-5.95407	0.826775	-0.440543	-10.3826	
4241	1580406994.742720803	16.9859	56.2322	-5.9569	0.826508	-0.442159	-10.3819	
4242	1580406994.750713664	16.9796	56.2302	-5.95955	0.826239	-0.44373	-10.3813	
4243	1580406994.758755506	16.9732	56.2284	-5.96246	0.825961	-0.445315	-10.3807	
4244	1580406994.766691629	16.967	56.2266	-5.96504	0.82569	-0.446882	-10.38	
4245	1580406994.774786250	16.9605	56.2245	-5.9677	0.825414	-0.448446	-10.3794	
4246	1580406994.782734097	16.9532	56.2223	-5.97109	0.825134	-0.450201	-10.3787	
4247	1580406994.790798705	16.9472	56.2204	-5.97359	0.824868	-0.451708	-10.3781	
4248	1580406994.798688190	16.9409	56.2185	-5.97641	0.824584	-0.453277	-10.3775	
4249	1580406994.806749008	16.9338	54.378	-4.90076	0.824309	-0.355486	-10.2073	
4250	1580406994.814734406	16.9281	56.2144	-5.9818	0.824031	-0.456465	-10.3762	
4251	1580406994.822738777	16.9194	40.7184	3.1053	0.823763	0.380067	-8.94706	
4252	1580406994.830754496	16.909	17.3467	16.8121	0.823498	1.64251	-6.79174	
4253	1580406994.838757007	16.9041	28.6629	10.1692	0.823223	1.02866	-7.83461	
4254	1580406994.846707001	16.8958	17.3425	16.8064	0.822944	1.63927	-6.7904	
4255	1580406994.854801568	16.8889	17.3402	16.8034	0.822669	1.63761	-6.78971	
4256	1580406994.862681860	16.8845	25.8275	11.821	0.822405	1.17695	-7.57181	
4257	1580406994.870749338	16.8765	17.3365	16.7982	0.822134	1.6345	-6.78847	
4258	1580406994.878712144	16.8698	17.3344	16.7954	0.821845	1.63289	-6.78781	
4259	1580406994.886735786	16.8665	37.1023	5.19455	0.821583	0.561924	-8.60992	
4260	1580406994.894683973	16.8564	17.33	16.7898	0.821311	1.62964	-6.78645	
4261	1580406994.902759708	16.8527	39.1914	3.96015	0.821044	0.445297	-8.80154	
4262	1580406994.910665449	16.8495	56.1896	-6.01543	0.820777	-0.475728	-10.3683	
4263	1580406994.918804017	16.8413	40.2191	3.35031	0.820494	0.386538	-8.89547	
4264	1580406994.926746222	16.8336	33.8915	7.05838	0.820207	0.727083	-8.31161	
4265	1580406994.934723215	16.8269	27.7134	10.6793	0.819937	1.05969	-7.74156	
4266	1580406994.942712973	16.8218	35.8122	5.92428	0.81966	0.619935	-8.48782	
4267	1580406994.950761484	16.8149	29.5982	9.56619	0.819392	0.95445	-7.91447	
4268	1580406994.958728806	16.8079	23.5321	13.1211	0.819126	1.28093	-7.35474	
4269	1580406994.966751146	16.8072	56.176	-6.03332	0.818859	-0.486422	-10.3641	
4270	1580406994.974712517	16.8006	56.1738	-6.0361	0.8186	-0.488005	-10.3634	
4271	1580406994.982781926	16.7949	56.1721	-6.03847	0.818343	-0.489468	-10.3628	
4272	1580406994.990759224	16.7863	38.846	4.12238	0.818079	0.446114	-8.76498	
4273	1580406994.998696082	16.783	56.1682	-6.04333	0.817801	-0.492456	-10.3617	
4274	1580406995.006701352	16.7768	56.1662	-6.04613	0.817527	-0.493999	-10.361	
4275	1580406995.014739179	16.771	56.1645	-6.04848	0.817266	-0.495488	-10.3605	
4276	1580406995.022753305	16.764	56.1621	-6.05164	0.816994	-0.497154	-10.3598	
4277	1580406995.030766717	16.7586	56.1605	-6.05399	0.816722	-0.498592	-10.3592	
4278	1580406995.038708495	16.752	56.1584	-6.05691	0.816458	-0.500212	-10.3586	
4279	1580406995.046793631	16.7464	56.1565	-6.05941	0.816176	-0.501669	-10.358	
4280	1580406995.054741841	16.7404	56.1545	-6.06192	0.8159	-0.503164	-10.3574	
4281	1580406995.062768636	16.7346	56.1525	-6.06441	0.815611	-0.504651	-10.3568	
4282	1580406995.070687577	16.7285	56.1507	-6.06709	0.815343	-0.506185	-10.3561	
4283	1580406995.078742286	16.722	56.1486	-6.06993	0.815076	-0.507799	-10.3555	
4284	1580406995.086756663	16.7149	56.1461	-6.07302	0.814803	-0.50948	-10.3548	
4285	1580406995.094679123	16.7073	43.8907	1.11314	0.814548	0.151839	-9.22444	
4286	1580406995.102731674	16.7015	51.4275	-3.31272	0.814285	-0.257617	-9.91883	
4287	1580406995.110798742	16.6966	56.1402	-6.08079	0.81402	-0.514086	-10.3529	
4288	1580406995.118691652	16.6905	56.1384	-6.08338	0.813765	-0.515618	-10.3523	
4289	1580406995.126761288	16.6841	56.1366	-6.08618	0.813492	-0.517174	-10.3517	
4290	1580406995.134714613	16.6779	56.1346	-6.08881	0.813219	-0.518696	-10.3511	
4291	1580406995.142738485	16.6695	42.2759	2.03756	0.812947	0.229272	-9.07289	
4292	1580406995.150686757	16.6602	21.5974	14.1649	0.812689	1.34615	-7.16592	
4293	1580406995.158752680	16.6552	17.2654	16.7038	0.812439	1.57915	-6.76619	
4294	1580406995.166691215	16.6518	37.6963	4.71372	0.812181	2.09758	-5.87897	
4295	1580406995.174790879	16.6421	17.2614	16.698	0.811932	3.09153	-4.18146	
4296	1580406995.182755597	16.6367	17.2598	16.6956	0.811675	2.98302	-4.36339	
4297	1580406995.190701165	16.6311	19.7199	15.2486	0.8114	1.43981	-6.99074	
4298	1580406995.198733338	16.6266	27.7721	10.5212	0.81113	3.2293	-3.93721	
4299	1580406995.206801020	16.6185	17.2542	16.6876	0.810876	4.18696	-2.30151	
4300	1580406995.214707062	16.6132	17.2524	16.6854	0.810608	4.18555	-2.30095	
4301	1580406995.222746357	16.607	17.2504	16.6827	0.81035	4.184	-2.30032	
4302	1580406995.230734515	16.6004	17.248	16.6799	0.81009	4.18243	-2.29965	
4303	1580406995.238781374	16.5935	17.2456	16.6769	0.809819	4.1808	-2.29894	
4304	1580406995.246760779	16.5877	17.2436	16.6743	0.809557	4.17933	-2.29837	
4305	1580406995.254750949	16.5822	17.2418	16.672	0.809278	4.17788	-2.29779	
4306	1580406995.262703026	16.5756	17.2398	16.6692	0.809007	4.17629	-2.29713	
4307	1580406995.270733830	22.8858	18.512	17.9963	0.808757	6.51591	-3.71549	
4308	1580406995.278751397	27.7653	19.4959	19.0227	0.808493	8.32488	-4.81224	
4309	1580406995.286708394	26.2714	19.1935	18.7065	0.808242	7.77213	-4.47751	
4310	1580406995.294680701	24.8579	18.9075	18.4076	0.807976	7.24894	-4.16071	
4311	1580406995.302784714	34.0622	20.7637	20.3443	0.807732	10.6611	-6.22917	
4312	1580406995.310719175	34.0562	20.7618	20.3419	0.807484	10.6596	-6.22858	
4313	1580406995.318751546	34.0501	20.7596	20.3395	0.80721	10.6582	-6.22794	
4314	1580406995.328344486	34.0449	20.7581	20.3373	0.806963	9.92865	-7.46855	
4315	1580406995.334716577	34.0387	20.756	20.3347	0.806697	9.79012	-7.70142	
4316	1580406995.342695773	34.0333	20.7542	20.3323	0.806428	10.6538	-6.22621	
4317	1580406995.350733855	34.027	20.7522	20.3296	0.806173	10.6522	-6.22558	
4318	1580406995.358711087	34.0206	20.7502	20.3268	0.805888	10.6507	-6.22494	
4319	1580406995.366704832	34.0153	20.7485	20.3246	0.80563	10.6493	-6.22439	
4320	1580406995.374713127	34.0093	20.7467	20.3218	0.805363	10.6478	-6.22382	
4321	1580406995.382678006	34.0035	20.745	20.3196	0.805118	10.6463	-6.22325	
4322	1580406995.390686825	33.9981	20.7434	20.3174	0.804846	10.6449	-6.22271	
4323	1580406995.398766018	33.9921	20.7413	20.3147	0.804583	10.6434	-6.22208	
4324	1580406995.406695924	33.9877	27.2046	16.5197	0.804319	10.2923	-6.81759	
4325	1580406995.414675554	33.9806	20.7376	20.3098	0.804058	10.6405	-6.22093	
4326	1580406995.422713979	33.9752	20.736	20.3075	0.803782	10.6391	-6.22038	
4327	1580406995.430785945	33.97	20.7343	20.3055	0.80352	10.6378	-6.21985	
4328	1580406995.438774677	33.964	20.7324	20.3031	0.803246	10.6363	-6.21923	
4329	1580406995.446677007	33.9574	20.7302	20.3001	0.803002	10.6347	-6.21859	
4330	1580406995.454701487	33.9513	20.7283	20.2975	0.802734	10.6331	-6.21799	
4331	1580406995.462736179	33.9459	20.7265	20.2952	0.802478	10.6317	-6.21744	
4332	1580406995.470770645	33.9395	20.7242	20.2925	0.802214	10.6302	-6.21678	
4333	1580406995.478675776	33.9335	20.7223	20.2901	0.801954	10.6287	-6.21619	
4334	1580406995.486673580	33.9284	20.7209	20.2879	0.801679	10.6273	-6.21568	
4335	1580406995.494708108	33.9217	20.7187	20.2849	0.8014	10.6257	-6.21503	
4336	1580406995.502693590	33.9163	20.717	20.2825	0.801165	10.6242	-6.2145	
4337	1580406995.510732993	33.9098	20.7149	20.2796	0.800902	10.6227	-6.21384	
4338	1580406995.518716280	33.9042	20.713	20.2772	0.800654	10.6212	-6.21325	
4339	1580406995.526794135	33.8979	20.7111	20.2743	0.800393	10.615	-6.22068	
4340	1580406995.534766776	33.8936	20.7101	20.2724	0.800129	10.6184	-6.21222	
4341	1580406995.542767983	33.8892	20.709	20.2706	0.799875	10.2503	-6.83713	
4342	1580406995.550709165	33.8832	20.7071	20.268	0.799614	9.13798	-8.73	
4343	1580406995.558731506	33.8775	20.7052	20.2656	0.799351	7.99716	-10.6716	
4344	1580406995.566684477	33.8709	20.7032	20.2626	0.799085	7.99557	-10.671	
4345	1580406995.574682501	33.8656	20.7015	20.2605	0.798842	8.88491	-9.1521	
4346	1580406995.582682421	33.8598	20.6995	20.2579	0.798587	9.7194	-7.72652	
4347	1580406995.590712844	33.8529	20.6975	20.2548	0.79831	10.5343	-6.33391	
4348	1580406995.598706629	33.8472	20.6957	20.2523	0.798062	10.6066	-6.20757	
4349	1580406995.606682943	33.8407	20.6934	20.2495	0.797806	10.6051	-6.2069	
4350	1580406995.614694421	33.8354	20.6914	20.2474	0.79754	10.6037	-6.20633	
4351	1580406995.622749633	33.8298	20.6896	20.2451	0.797259	8.88812	-9.12766	
4352	1580406995.630773409	33.8243	20.6878	20.2426	0.796999	9.7192	-7.70795	
4353	1580406995.638778076	33.8179	20.6859	20.2398	0.796745	10.5309	-6.32105	
4354	1580406995.646690822	33.812	20.6841	20.2373	0.796491	9.41215	-8.22494	
4355	1580406995.654709124	33.8061	20.6822	20.2349	0.796244	8.31905	-10.0851	
4356	1580406995.662710856	33.7991	20.6798	20.2318	0.796002	8.18797	-10.305	
4357	1580406995.670692447	33.794	20.6781	20.2297	0.795752	7.97621	-10.6631	
4358	1580406995.678691596	33.7889	20.6766	20.2275	0.795505	7.97486	-10.6626	
4359	1580406995.686776374	33.7827	20.6747	20.225	0.795247	7.97337	-10.662	
4360	1580406995.694770346	33.7775	24.9717	17.7003	0.758621	8.53965	-9.69352	
4361	1580406995.702773894	33.7741	34.891	11.8781	0.794743	9.77443	-7.58585	
4362	1580406995.710717911	33.7667	20.6703	20.2177	0.79447	10.5861	-6.19943	
4363	1580406995.718755638	33.7607	20.6682	20.2152	0.794217	10.5847	-6.19882	
4364	1580406995.726685705	33.7545	20.6661	20.2125	0.793953	10.5831	-6.19818	
4365	1580406995.734772049	33.7488	20.6643	20.2101	0.793692	10.5817	-6.19761	
4366	1580406995.742731051	33.7435	20.6627	20.2079	0.793445	10.5803	-6.19709	
4367	1580406995.750759219	33.7371	20.6604	20.2051	0.793184	10.5787	-6.19643	
4368	1580406995.758693034	33.7317	20.6587	20.2028	0.792928	10.5773	-6.19588	
4369	1580406995.766795483	33.7254	20.6568	20.2	0.792665	10.5758	-6.19526	
4370	1580406995.774735865	33.7207	33.9786	12.3806	0.792403	9.8535	-7.42307	
4371	1580406995.782735312	33.7144	29.954	14.7384	0.792149	10.0697	-7.0516	
4372	1580406995.790677184	33.7069	20.6512	20.1924	0.791893	10.5713	-6.19346	
4373	1580406995.798680972	33.702	22.5282	19.088	0.791634	10.4683	-6.36616	
4374	1580406995.806693714	33.6964	20.6478	20.188	0.79137	8.46275	-9.78188	
4375	1580406995.814730631	33.6902	20.6459	20.1853	0.791121	9.28601	-8.37532	
4376	1580406995.822688272	33.6843	20.6438	20.1829	0.790853	8.18372	-10.2512	
4377	1580406995.830691141	33.6795	22.1488	19.2968	0.790589	8.93204	-8.97269	
4378	1580406995.838686335	33.6732	20.6407	20.178	0.790344	9.82421	-7.44885	
4379	1580406995.846751278	33.6674	20.6389	20.1754	0.790098	10.5612	-6.18947	
4380	1580406995.854715948	33.6621	25.7011	17.2019	0.789835	10.2858	-6.65577	
4381	1580406995.862704518	33.655	20.6351	20.1703	0.789585	10.5582	-6.18823	
4382	1580406995.870712677	33.6563	59.4978	-2.63185	0.789312	8.45462	-9.77098	
4383	1580406995.878704169	33.6429	20.6311	20.1651	0.789062	10.5552	-6.18699	
4384	1580406995.886701438	33.6386	24.327	17.9939	0.788792	10.3539	-6.52738	
4385	1580406995.894781613	33.6366	48.5678	3.7693	0.788516	8.55419	-9.59189	
4386	1580406995.902730195	33.6331	58.3168	-1.953	0.788255	8.51231	-9.66042	
4387	1580406995.910719204	33.6273	59.4884	-2.64419	0.788003	8.44731	-9.76802	
4388	1580406995.918705161	33.6206	59.4862	-2.64707	0.787752	8.44573	-9.76734	
4389	1580406995.926708374	33.6154	59.4846	-2.64916	0.787499	8.44436	-9.7668	
4390	1580406995.934712606	33.6099	59.4827	-2.65155	0.787243	8.44295	-9.76623	
4391	1580406995.942755247	33.6054	61.4557	-3.81188	-0.789566	8.33504	-9.94791	
4392	1580406995.950740174	33.6001	65.1425	-5.97846	-3.7353	8.13445	-10.2876	
4393	1580406995.958711809	33.5941	65.1408	-5.98124	-3.73556	8.13294	-10.287	
4394	1580406995.966704153	33.5887	65.1389	-5.98345	-3.73581	8.13155	-10.2864	
4395	1580406995.974730702	33.5823	65.1367	-5.98607	-3.73607	8.13002	-10.2858	
4396	1580406995.982780309	33.5773	65.1354	-5.9882	-3.73632	8.00398	-10.4979	
4397	1580406995.990781032	33.5722	65.1338	-5.9903	-3.73659	7.79206	-10.8563	
4398	1580406995.998722090	33.5661	65.1319	-5.99299	-3.73686	7.5844	-11.2071	
4399	1580406996.006730983	33.5601	65.13	-5.99572	-3.73712	8.12436	-10.2835	
4400	1580406996.014754114	33.5548	65.1282	-5.99794	-3.73739	8.1079	-10.3087	
4401	1580406996.022773293	33.5485	65.1262	-6.00049	-3.73764	6.95926	-12.2634	
4402	1580406996.030697218	33.5429	65.1245	-6.00299	-3.73789	7.73793	-10.9331	
4403	1580406996.038765266	33.5361	56.8218	-1.13542	-3.73816	5.95058	-13.9769	
4404	1580406996.046703315	33.5324	65.1212	-6.00728	-3.7384	5.56343	-14.634	
4405	1580406996.054708700	33.5262	61.5627	-3.92314	-3.73865	5.69117	-14.4132	
4406	1580406996.062715953	33.5177	43.0684	6.92321	-3.73891	6.69002	-12.7077	
4407	1580406996.070751367	33.5099	26.2516	16.7857	-3.73915	7.59819	-11.1568	
4408	1580406996.078666975	33.5043	26.25	16.783	-3.73939	10.2138	-6.69525	
4409	1580406996.086694281	33.4981	26.2479	16.7804	-3.73965	10.2123	-6.69463	
4410	1580406996.094661624	33.4915	26.1149	16.8543	-3.63548	9.45301	-7.98553	
4411	1580406996.102658674	33.4857	25.0796	17.4581	-2.81051	9.30934	-8.22722	
4412	1580406996.110664144	33.4791	22.054	19.2294	-0.396476	7.81685	-10.7675	
4413	1580406996.118655610	33.4734	21.114	19.7775	0.352698	8.28662	-9.96351	
4414	1580406996.126678494	33.4689	24.2652	17.9257	-2.16513	7.95028	-10.5348	
4415	1580406996.134677411	33.4612	20.5731	20.0872	0.780873	7.98713	-10.4676	
4416	1580406996.142648468	33.4557	20.5718	20.0846	0.780626	9.72707	-7.49873	
4417	1580406996.150649618	33.451	31.0123	13.9558	-0.076915	7.32441	-11.5913	
4418	1580406996.158680566	33.4442	20.7232	19.9888	0.656311	8.47667	-9.62413	
4419	1580406996.166688066	33.4388	21.8791	19.3074	-0.268207	8.24503	-10.0163	
4420	1580406996.174674060	33.4327	23.0098	18.6399	-1.17279	9.91591	-7.1651	
4421	1580406996.182676301	33.4272	26.1281	16.8069	-3.66444	10.1999	-6.6786	
4422	1580406996.190681760	33.4211	26.2241	16.7469	-3.74294	10.1931	-6.68702	
4423	1580406996.198678030	33.415	26.2221	16.7442	-3.7432	10.0777	-6.88054	
4424	1580406996.206670592	33.4097	26.2205	16.7421	-3.74344	10.1903	-6.68585	
4425	1580406996.214665399	33.4045	25.8861	16.9352	-3.47773	10.2069	-6.65463	
4426	1580406996.222674055	33.3993	26.2175	16.7376	-3.74394	10.1875	-6.68482	
4427	1580406996.230679852	33.3925	25.8836	16.9293	-3.47927	10.2038	-6.65353	
4428	1580406996.238679272	33.3859	20.8472	19.8803	0.540497	10.4742	-6.18848	
4429	1580406996.246674207	33.3838	42.9193	6.92811	-0.381564	9.27888	-8.22318	
4430	1580406996.254683494	33.3775	37.6947	9.98985	0.777077	9.55984	-7.74102	
4431	1580406996.262724667	33.3694	20.5456	20.0473	0.776834	10.486	-6.15948	
4432	1580406996.270658425	33.3627	20.5434	20.0445	0.776574	10.4844	-6.15881	
4433	1580406996.278701563	33.3568	20.5415	20.0419	0.776321	10.483	-6.15822	
4434	1580406996.286674013	33.354	38.9485	9.23987	0.776079	9.48578	-7.85492	
4435	1580406996.294660838	33.3458	21.4255	19.5166	0.775842	10.4321	-6.23893	
4436	1580406996.302687513	33.3412	20.537	20.0353	0.775585	10.4789	-6.15668	
4437	1580406996.310694436	33.3401	43.7437	6.41785	-0.0388076	9.22233	-8.29603	
4438	1580406996.318639654	33.3355	52.858	1.0671	0.775076	8.72764	-9.13588	
4439	1580406996.326655277	33.3303	48.9044	3.38374	0.774827	8.94014	-8.77104	
4440	1580406996.334691073	33.3257	58.8952	-2.4812	0.774572	8.39812	-9.69173	
4441	1580406996.342636299	33.3148	27.0984	16.1691	0.774346	10.1165	-6.75966	
4442	1580406996.350690009	33.3111	38.5145	9.46829	0.035121	9.49759	-7.81186	
4443	1580406996.358634872	33.3073	47.8443	3.99159	0.773842	8.99138	-8.67163	
4444	1580406996.366635554	33.3007	44.0179	6.23263	0.773588	9.19678	-8.31841	
4445	1580406996.374641358	33.2942	40.2813	8.42109	0.773341	9.39734	-7.97348	
4446	1580406996.382671862	33.2852	20.5197	20.0108	0.773102	10.4647	-6.15108	
4447	1580406996.390715812	33.2801	21.5902	19.3796	-0.0831273	10.4055	-6.24945	
4448	1580406996.398695707	33.2791	46.6457	4.67745	-1.02601	9.04888	-8.55925	
4449	1580406996.406710155	33.2724	44.086	6.17518	-1.94821	9.18582	-8.32286	
4450	1580406996.414681825	33.2661	37.5377	10.0137	0.385429	9.53828	-7.71857	
4451	1580406996.422681033	33.261	39.1782	9.04786	-3.75021	9.44861	-7.86972	
4452	1580406996.430665199	33.2549	35.7262	11.0696	-3.75045	9.46603	-7.83708	
4453	1580406996.438668690	33.2497	32.3604	13.0413	-3.7507	9.81454	-7.24039	
4454	1580406996.446702048	33.2494	65.0337	-6.12993	-3.75095	8.04573	-10.2525	
4455	1580406996.454696800	33.2443	65.032	-6.13206	-3.75122	8.0444	-10.2519	
4456	1580406996.462669405	33.2372	64.1467	-5.6171	-3.04638	8.09047	-10.1698	
4457	1580406996.470732619	33.2305	65.0275	-6.13802	-3.7517	8.04121	-10.2506	
4458	1580406996.478708120	33.2246	65.0257	-6.1406	-3.75195	8.03974	-10.25	
4459	1580406996.486680898	33.2198	65.0242	-6.14258	-3.75219	8.03845	-10.2495	
4460	1580406996.494725825	33.2145	65.0226	-6.14497	-3.75243	8.03708	-10.249	
4461	1580406996.502664632	33.2089	65.0208	-6.14726	-3.75269	7.81952	-10.6169	
4462	1580406996.510688199	33.2031	65.019	-6.14966	-3.75295	8.03427	-10.2478	
4463	1580406996.518702747	33.1967	65.0171	-6.15238	-3.75321	8.03278	-10.2471	
4464	1580406996.526665598	33.1912	65.0157	-6.15467	-3.75345	8.03139	-10.2466	
4465	1580406996.534715142	33.1858	65.0141	-6.15706	-3.75368	8.03	-10.2461	
4466	1580406996.542728660	28.6346	61.7591	-9.55431	-3.75393	7.26197	-9.67946	
4467	1580406996.550689362	33.1751	65.0109	-6.1616	-3.75417	8.02725	-10.245	
4468	1580406996.558688643	33.1707	65.0095	-6.16354	-3.75442	8.02601	-10.2445	
4469	1580406996.566678239	33.1647	65.0075	-6.1661	-3.75467	8.02456	-10.2439	
4470	1580406996.574702137	33.1584	65.0055	-6.16892	-3.75492	8.02305	-10.2433	
4471	1580406996.582701437	33.153	65.0036	-6.17128	-3.75517	8.02167	-10.2428	
4472	1580406996.590705526	33.1474	65.0016	-6.1738	-3.75542	8.02024	-10.2422	
4473	1580406996.598725133	33.1415	64.9996	-6.17619	-3.75565	8.01882	-10.2416	
4474	1580406996.606681024	33.1366	64.9981	-6.17817	-3.7559	8.01753	-10.2411	
4475	1580406996.614725096	33.1311	64.9962	-6.18054	-3.75615	8.01614	-10.2405	
4476	1580406996.622731702	33.1258	64.9944	-6.18282	-3.75638	8.01479	-10.2399	
4477	1580406996.630731807	33.1204	64.9928	-6.18522	-3.75664	8.01339	-10.2394	
4478	1580406996.638704487	5.42935	45.1757	-26.8645	-3.7569	3.3428	-6.79108	
4479	1580406996.646734730	-3.12103	36.9653	-32.0205	-2.08582	2.01335	-5.53337	
4480	1580406996.654729673	33.1031	59.9297	-3.22493	0.28169	8.28226	-9.77111	
4481	1580406996.662672903	-19.8041	25.2053	-44.5793	-2.22645	-0.81064	-3.47226	
4482	1580406996.670769869	-32.355	15.2565	-53.3829	-1.45357	-2.87552	-1.82011	
4483	1580406996.678687163	-11.0454	27.7335	-35.8364	0.763927	0.867892	-4.2178	
4484	1580406996.686730877	3.87517	38.4148	-24.6913	0.763703	3.38379	-6.07604	
4485	1580406996.694879629	-32.372	12.6977	-51.892	0.584691	-2.74187	-1.58283	
4486	1580406996.702677365	-32.3781	12.4717	-51.7633	0.763187	-2.73127	-1.56157	
4487	1580406996.710678622	-32.384	12.4699	-51.7658	0.762939	-2.73271	-1.56098	
4488	1580406996.718673343	-32.3902	12.4677	-51.7683	0.762705	-2.73418	-1.56036	
4489	1580406996.726671800	-32.3957	12.4661	-51.7708	0.762453	-2.73558	-1.55982	
4490	1580406996.734716891	-32.4013	12.4646	-51.7733	0.762213	-2.73699	-1.55929	
4491	1580406996.742689031	-32.4075	12.4624	-51.776	0.761956	-2.73848	-1.55864	
4492	1580406996.750719802	-32.4132	12.4605	-51.7785	0.761693	-2.7399	-1.55804	
4493	1580406996.758674124	-32.4182	12.459	-51.7805	0.761463	-2.74121	-1.55755	
4494	1580406996.766683248	-32.4254	12.4567	-51.7838	0.761223	-2.74284	-1.55684	
4495	1580406996.774683452	-32.4306	12.7679	-51.9694	0.5114	-2.76107	-1.58518	
4496	1580406996.782672568	-32.4365	12.4535	-51.7886	0.760721	-2.74565	-1.55576	
4497	1580406996.790685451	-32.4422	15.0985	-53.3438	-1.35292	-2.89001	-1.79935	
4498	1580406996.798677136	-32.4468	16.2228	-54.0062	-2.25203	-2.95206	-1.90273	
4499	1580406996.806688358	-32.4515	17.3214	-54.6538	-3.13086	-3.01276	-2.00377	
4500	1580406996.814711977	-32.4572	16.3599	-54.0932	-2.36485	-2.96235	-1.91466	
4501	1580406996.822675709	-32.4621	12.4457	-51.7995	0.759502	-2.75231	-1.55321	
4502	1580406996.830701413	-32.4676	12.444	-51.8016	0.75925	-2.75369	-1.55267	
4503	1580406996.838706260	-32.4721	12.4429	-51.8035	0.759023	-2.75493	-1.55225	
4504	1580406996.846728936	-32.4784	12.4407	-51.8063	0.758795	-2.75643	-1.55159	
4505	1580406996.854690159	-32.4829	12.4392	-51.808	0.758547	-2.75765	-1.55112	
4506	1580406996.862696235	-32.4891	12.4372	-51.8105	0.758303	-2.75915	-1.55054	
4507	1580406996.870682189	-32.495	12.4351	-51.813	0.758057	-2.76059	-1.54993	
