seq	time	fx	fy	fz	tx	ty	tz	
10104	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10105	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10106	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10107	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10108	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10109	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10110	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10111	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10112	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10113	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10114	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10115	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10116	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10117	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10118	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10119	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10120	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10121	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10122	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10123	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10124	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10125	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10126	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10127	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10128	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10129	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10130	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10131	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10132	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10133	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10134	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10135	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10136	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10137	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10138	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10139	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10140	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10141	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10142	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10143	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10144	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10145	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10146	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10147	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10148	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10149	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10150	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10151	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10152	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10153	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10154	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10155	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10156	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10157	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10158	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10159	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10160	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10161	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10162	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10163	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10164	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10165	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10166	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10167	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10168	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10169	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10170	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10171	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10172	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10173	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10174	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10175	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10176	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10177	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10178	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10179	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10180	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10181	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10182	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10183	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10184	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10185	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10186	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10187	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10188	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10189	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10190	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10191	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10192	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10193	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10194	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10195	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10196	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10197	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10198	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10199	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10200	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10201	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10202	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10203	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10204	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10205	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10206	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10207	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10208	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10209	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10210	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10211	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10212	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10213	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10214	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10215	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10216	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10217	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10218	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10219	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10220	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10221	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10222	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10223	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10224	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10225	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10226	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10227	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10228	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10229	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10230	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10231	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10232	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10233	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10234	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10235	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10236	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10237	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10238	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10239	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10240	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10241	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10242	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10243	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10244	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10245	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10246	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10247	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10248	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10249	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10250	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10251	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10252	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10253	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10254	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10255	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10256	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10257	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10258	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10259	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10260	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10261	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10262	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10263	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10264	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10265	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10266	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10267	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10268	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10269	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10270	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10271	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10272	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10273	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10274	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10275	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10276	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10277	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10278	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10279	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10280	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10281	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10282	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10283	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10284	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10285	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10286	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10287	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10288	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10289	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10290	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10291	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10292	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10293	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10294	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10295	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10296	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10297	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10298	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10299	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10300	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10301	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10302	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10303	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10304	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10305	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10306	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10307	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10308	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10309	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10310	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10311	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10312	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10313	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10314	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10315	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10316	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10317	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10318	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10319	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10320	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10321	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10322	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10323	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10324	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10325	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10326	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10327	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10328	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10329	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10330	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10331	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10332	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10333	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10334	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10335	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10336	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10337	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10338	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10339	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10340	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10341	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10342	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10343	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10344	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10345	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10346	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10347	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10348	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10349	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10350	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10351	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10352	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10353	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10354	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10355	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10356	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10357	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10358	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10359	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10360	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10361	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10362	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10363	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10364	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10365	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10366	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10367	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10368	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10369	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10370	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10371	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10372	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10373	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10374	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10375	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10376	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10377	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10378	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10379	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10380	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10381	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10382	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10383	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10384	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10385	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10386	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10387	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10388	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10389	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10390	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10391	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10392	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10393	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10394	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10395	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10396	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10397	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10398	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10399	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10400	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10401	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10402	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10403	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10404	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10405	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10406	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10407	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10408	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10409	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10410	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10411	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10412	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
10413	1580407031.126718564	-13.2117	4.73165	0.455533	0.977786	-3.19862	3.05038	
