seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
72	1573229628.822704719	-1.2396	-2.11006	-1.72227	-1.57046	0.601207	0.732827	0.0169249	0.0171934	0.018216	0.0172573	0.0165478	0.0179668	-0.120848	68.4797	31.2014	2.33745	-0.580867	0.225703	-0.063916	0.0383495	-0.0766991	0.0215715	0.167779	0.0719053	
73	1573229628.830688231	-1.23948	-2.10993	-1.7221	-1.57038	0.601339	0.732959	0.0171934	0.0169121	0.0189702	0.0168354	0.0166245	0.0176024	0.0631311	68.3712	31.0023	2.22329	-0.624822	0.219012	0.0335558	-0.0351537	0.0942759	-0.0527306	0.0095875	-0.04554	
74	1573229628.838668024	-1.23927	-2.10978	-1.72199	-1.57016	0.601507	0.733126	0.0175129	0.0169888	0.0191236	0.0173915	0.0169505	0.0179476	0.0257432	68.3465	31.0623	2.24079	-0.583329	0.247677	0.0399475	0.0095875	0.0191748	0.0695086	0.0407463	0.0431431	
75	1573229628.846665693	-1.23917	-2.10965	-1.72176	-1.57009	0.601674	0.733222	0.0176663	0.0170655	0.0190597	0.0173532	0.018101	0.0184845	0.0506855	68.4202	31.1293	2.28669	-0.584071	0.230666	0.0191748	0.00958727	-0.00798935	-0.00479375	0.143811	0.0671118	
76	1573229628.854685230	-1.23898	-2.10953	-1.72162	-1.56993	0.60177	0.733402	0.0174618	0.0172573	0.0188552	0.0186379	0.0172765	0.0173915	-0.16745	68.336	31.0897	2.1981	-0.609128	0.234585	-0.0255662	0.0239685	-0.0255664	0.160589	-0.103064	-0.13662	
77	1573229628.862678666	-1.23887	-2.10938	-1.72149	-1.56974	0.601926	0.733545	0.016746	0.017449	0.0185612	0.0167971	0.0176408	0.0172765	-0.0426954	68.4042	31.1442	2.30453	-0.694751	0.170408	-0.0894824	0.0239685	-0.0367516	-0.230097	0.04554	-0.0143813	
78	1573229628.870659311	-1.23873	-2.10923	-1.72133	-1.56962	0.602022	0.733689	0.0179092	0.0174618	0.0170528	0.0179284	0.0180051	0.0187146	0.376106	68.5966	31.25	2.16473	-0.615108	0.239468	0.145409	0.00159792	-0.188552	0.141414	0.04554	0.179763	
79	1573229628.878684741	-1.2386	-2.1091	-1.72117	-1.56946	0.60219	0.733833	0.0166948	0.0175385	0.0183183	0.0174874	0.0170655	0.0172765	-0.434701	68.1985	31.0098	2.29836	-0.641227	0.215494	-0.1518	0.00958727	0.158192	-0.0551275	-0.117445	-0.179763	
80	1573229628.886673194	-1.23847	-2.10893	-1.72109	-1.56935	0.602346	0.733977	0.0176791	0.017449	0.0178325	0.0159342	0.0174299	0.0177558	0.451369	68.4172	31.0988	2.17638	-0.693585	0.182807	0.123038	-0.0111852	-0.0607201	-0.194144	0.04554	0.0599213	
81	1573229628.894683384	-1.23832	-2.1088	-1.7209	-1.5692	0.602478	0.734108	0.0176152	0.0173212	0.0182799	0.0169505	0.0178134	0.0184461	-0.122797	68.4379	31.1736	2.29121	-0.562106	0.262783	-0.00798935	-0.0159792	0.0559264	0.127033	0.047937	0.0862863	
82	1573229628.902662609	-1.23818	-2.10866	-1.72078	-1.56909	0.602622	0.734252	0.017743	0.0176791	0.0188168	0.0158575	0.0180051	0.017775	0.0370286	68.1079	30.9874	2.2449	-0.634685	0.208618	0.0159789	0.0447412	0.0671116	-0.13662	0.0239683	-0.0838896	
83	1573229628.910706820	-1.23808	-2.10853	-1.72065	-1.5689	0.602778	0.734396	0.0176152	0.0172701	0.0194816	0.0179859	0.0169888	0.0181777	-0.229579	68.4941	31.1851	2.23576	-0.57357	0.28148	-0.0159789	-0.0511326	0.0830907	0.26605	-0.127033	0.0503338	
84	1573229628.918820026	-1.23788	-2.10839	-1.72046	-1.56877	0.602898	0.734564	0.0178325	0.0176024	0.0178964	0.0171998	0.0194049	0.0181393	0.244151	68.5447	31.3289	2.2942	-0.611372	0.174649	0.0271641	0.0415454	-0.198139	-0.0982706	0.302002	-0.00479375	
85	1573229628.926666898	-1.23774	-2.10825	-1.72031	-1.56863	0.603029	0.734684	0.0175385	0.0175129	0.0195327	0.0177942	0.0185036	0.0181777	-0.272626	68.1802	31.0192	2.27346	-0.587629	0.270741	-0.0367516	-0.0111854	0.204531	0.0743021	-0.112652	0.00479375	
86	1573229628.934676630	-1.23764	-2.10811	-1.72012	-1.56847	0.603221	0.734851	0.0180882	0.0177303	0.0179092	0.0178517	0.0180626	0.0190597	0.277049	68.5078	31.2813	2.17396	-0.689836	0.203894	0.0687095	0.0271644	-0.202933	0.00719051	-0.0551273	0.110255	
87	1573229628.942677122	-1.2375	-2.10795	-1.71999	-1.56834	0.603365	0.734971	0.0169633	0.017807	0.0168994	0.0172956	0.0190597	0.0181968	-0.183332	68.6183	31.389	2.33562	-0.651605	0.166915	-0.140615	0.00958727	-0.126234	-0.0695083	0.124636	-0.107858	
88	1573229628.950680591	-1.23734	-2.10783	-1.71988	-1.56821	0.603485	0.735127	0.0173723	0.0177942	0.0185612	0.0173723	0.0192515	0.0183502	-0.0418467	68.1056	30.9913	2.26814	-0.561135	0.267026	0.0511326	-0.00159792	0.207727	0.00958727	0.0239685	0.0191748	
89	1573229628.958732737	-1.23719	-2.10765	-1.71976	-1.56804	0.603665	0.735294	0.0189191	0.0177942	0.0165414	0.0178901	0.0185803	0.0175066	0.56119	68.5218	31.2506	2.0339	-0.698992	0.179403	0.193346	0	-0.252468	0.0647148	-0.0838896	-0.105461	
