seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
53679	1580406960.886754232	0.00244066	-0.928834	2.13523	-2.77703	-1.5696	-2.62324	0	0	-0	0	0	0	17.63	-56.8754	-14.0975	0.21439	1.38548	-1.15775	
53680	1580406960.894684120	0.00245265	-0.928858	2.13529	-2.77702	-1.5696	-2.62318	0	0	-0	0	0	0	17.2896	-56.6933	-14.0476	0.190569	1.38548	-1.05484	
53681	1580406960.902735307	0.00246463	-0.928858	2.13527	-2.777	-1.56956	-2.62321	0	0	-0	0	0	0	17.1535	-56.5112	-14.1474	0.238211	1.36074	-1.10629	
53682	1580406960.910753088	0.00251257	-0.928834	2.13524	-2.77703	-1.56957	-2.62319	0	0	-0	0	0	0	16.8812	-56.4505	-14.2223	0.21439	1.48445	-1.18347	
53683	1580406960.918664366	0.00244066	-0.928846	2.13526	-2.77699	-1.5696	-2.62321	0	0	-0	0	0	0	16.9493	-56.5719	-14.0726	0.21439	1.41022	-1.13202	
53684	1580406960.926718513	0.00247662	-0.928822	2.13529	-2.77702	-1.56957	-2.62318	0	0	-0	0	0	0	17.4258	-56.6933	-14.1724	0.21439	1.31126	-1.13202	
53685	1580406960.934761823	0.0024886	-0.928834	2.13526	-2.77702	-1.56955	-2.62321	0	0	-0	0	0	0	17.2216	-56.2684	-14.1973	0.262032	1.43496	-1.10629	
53686	1580406960.942687818	0.00250058	-0.928834	2.13529	-2.77704	-1.56958	-2.62321	0	0	-0	0	0	0	16.6089	-56.3898	-14.1973	0.0714633	1.336	-1.02911	
53687	1580406960.950681434	0.00250058	-0.928822	2.13523	-2.77702	-1.56958	-2.62318	0	0	-0	0	0	0	16.9493	-56.6933	-14.2971	0.21439	1.336	-1.08056	
53688	1580406960.958712371	0.00247662	-0.928846	2.13523	-2.77702	-1.56963	-2.62324	0	0	-0	0	0	0	16.4047	-56.4505	-14.2472	0.262032	1.50919	-0.900469	
53689	1580406960.966727179	0.00247662	-0.928858	2.13526	-2.77702	-1.5696	-2.6232	0	0	-0	0	0	0	17.3577	-56.3898	-14.0726	0.190569	1.43496	-1.18347	
53690	1580406960.974728896	0.00247662	-0.928846	2.13526	-2.77702	-1.56955	-2.62321	0	0	-0	0	0	0	17.4258	-56.3291	-14.2223	0.21439	1.50919	-1.05484	
53691	1580406960.982758525	0.00246463	-0.928822	2.13524	-2.77702	-1.5696	-2.6232	0	0	-0	0	0	0	17.0174	-56.6933	-14.2971	0.309674	1.41022	-1.05484	
53692	1580406960.990744641	0.0024886	-0.928834	2.13527	-2.77703	-1.56961	-2.62323	0	0	-0	0	0	0	16.9493	-56.3898	-14.2722	0.21439	1.36074	-1.00338	
53693	1580406960.998748599	0.00247662	-0.928858	2.13521	-2.77702	-1.56956	-2.6232	0	0	-0	0	0	0	17.1535	-56.4505	-14.0726	0.285853	1.4597	-1.05484	
53694	1580406961.006766946	0.00247662	-0.92881	2.13524	-2.77702	-1.5696	-2.62324	0	0	-0	0	0	0	17.7661	-56.5112	-14.1973	0.119106	1.43496	-1.10629	
53695	1580406961.014743211	0.00247662	-0.928858	2.13525	-2.77703	-1.56958	-2.6232	0	0	-0	0	0	0	17.1535	-56.8754	-14.4219	0.166748	1.4597	-1.33784	
53696	1580406961.022702951	0.00250058	-0.92887	2.13523	-2.77703	-1.56957	-2.62323	0	0	-0	0	0	0	17.3577	-56.3291	-14.2722	0.190569	1.38548	-1.00338	
53697	1580406961.030733128	0.00247662	-0.928834	2.13523	-2.77703	-1.56958	-2.6232	0	0	-0	0	0	0	17.4258	-56.6933	-14.3969	0.21439	1.53393	-0.951925	
53698	1580406961.038730524	0.00247662	-0.928834	2.13525	-2.77703	-1.56957	-2.62325	0	0	-0	0	0	0	16.7451	-56.5719	-14.0227	0.119106	1.336	-1.10629	
53699	1580406961.046748466	0.00250058	-0.928834	2.13527	-2.77704	-1.5696	-2.62318	0	0	-0	0	0	0	16.6089	-57.1789	-14.2971	0.166748	1.4597	-1.13202	
53700	1580406961.054733744	0.00247662	-0.928822	2.13523	-2.77699	-1.56957	-2.62321	0	0	-0	0	0	0	16.8132	-56.4505	-14.2223	0.238211	1.43496	-1.13202	
53701	1580406961.062697647	0.00250058	-0.928822	2.13529	-2.77702	-1.56958	-2.62319	0	0	-0	0	0	0	16.4728	-56.3898	-14.0476	0.190569	1.48445	-0.951925	
53702	1580406961.070752507	0.00246463	-0.928858	2.13524	-2.77703	-1.56957	-2.62324	0	0	-0	0	0	0	16.9493	-56.5112	-14.2223	0.142927	1.41022	-1.08056	
53703	1580406961.078734866	0.00247662	-0.928834	2.13527	-2.77702	-1.56958	-2.62323	0	0	-0	0	0	0	16.4047	-56.754	-14.2472	0.262032	1.48445	-1.13202	
53704	1580406961.086708382	0.00247662	-0.928846	2.13525	-2.77702	-1.56956	-2.6232	0	0	-0	0	0	0	17.0854	-56.754	-14.3221	0.21439	1.36074	-0.977652	
53705	1580406961.094780623	0.00246463	-0.928798	2.13525	-2.77699	-1.56958	-2.62321	0	0	-0	0	0	0	16.7451	-56.9361	-14.1474	0.262032	1.43496	-1.15775	
53706	1580406961.102717642	0.00250058	-0.928858	2.13525	-2.77704	-1.56958	-2.62321	0	0	-0	0	0	0	16.6089	-56.5112	-14.3221	0.142927	1.4597	-1.02911	
53707	1580406961.110745653	0.00246463	-0.92881	2.13527	-2.77704	-1.5696	-2.62323	0	0	-0	0	0	0	16.9493	-56.6933	-14.0726	0.0476422	1.43496	-1.05484	
53708	1580406961.118715327	0.00247662	-0.928858	2.13524	-2.77702	-1.56958	-2.62319	0	0	-0	0	0	0	16.4728	-57.4217	-14.1973	0.238211	1.41022	-1.08056	
53709	1580406961.126722114	0.00247662	-0.928822	2.13526	-2.77702	-1.5696	-2.62319	0	0	-0	0	0	0	16.5409	-56.5112	-14.3221	0.0476422	1.48445	-1.05484	
53710	1580406961.134747469	0.00245265	-0.928822	2.13525	-2.77702	-1.5696	-2.6232	0	0	-0	0	0	0	16.9493	-56.5112	-14.2223	0.262032	1.36074	-0.977652	
53711	1580406961.142704275	0.00245265	-0.928786	2.13525	-2.77702	-1.56961	-2.62323	0	0	-0	0	0	0	17.1535	-56.5112	-14.4219	0.285853	1.4597	-1.23493	
53712	1580406961.150738658	0.00247662	-0.928846	2.13525	-2.77703	-1.56957	-2.62321	0	0	-0	0	0	0	16.9493	-56.9968	-14.2472	0.309674	1.50919	-0.977652	
53713	1580406961.158786407	0.00250058	-0.928798	2.13524	-2.77702	-1.56958	-2.62324	0	0	-0	0	0	0	17.4258	-56.5719	-14.0476	0.166748	1.53393	-1.18347	
53714	1580406961.166735277	0.00245265	-0.928846	2.13525	-2.77705	-1.5696	-2.6232	0	0	-0	0	0	0	16.9493	-56.5112	-14.2722	0.262032	1.36074	-1.00338	
53715	1580406961.174696223	0.00244066	-0.928846	2.13524	-2.77702	-1.56956	-2.62324	0	0	-0	0	0	0	16.7451	-56.9968	-14.1474	0.262032	1.43496	-1.00338	
53716	1580406961.182689230	0.00247662	-0.928822	2.13521	-2.777	-1.56955	-2.62321	0	0	-0	0	0	0	16.8812	-56.6326	-14.1724	0.238211	1.36074	-1.08056	
53717	1580406961.190745469	0.00247662	-0.928822	2.13527	-2.77703	-1.56958	-2.62324	0	0	-0	0	0	0	16.6089	-56.2684	-14.3221	0.238211	1.38548	-1.00338	
53718	1580406961.198707406	0.00247662	-0.928822	2.13531	-2.777	-1.56957	-2.62319	0	0	-0	0	0	0	16.5409	-56.3898	-14.1724	0.21439	1.36074	-1.08056	
53719	1580406961.206722673	0.0024886	-0.928858	2.13524	-2.77699	-1.56957	-2.62321	0	0	-0	0	0	0	16.9493	-56.3291	-14.1225	0.21439	1.36074	-0.900469	
53720	1580406961.214683076	0.00250058	-0.928798	2.13525	-2.77702	-1.56955	-2.62321	0	0	-0	0	0	0	17.5619	-56.8147	-14.347	0.238211	1.41022	-1.15775	
