seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
60	1573229629.014695140	-1.23552	-2.10601	-1.71803	-1.56643	0.6053	0.737008	0.0243006	0.0240124	0.0244118	0.0237551	0.0244156	0.0248625	16.1788	82.5621	33.2607	4.89484	2.07915	2.56781	
61	1573229629.022720435	-1.23538	-2.10587	-1.7179	-1.56629	0.605448	0.737151	0.0243017	0.0240146	0.0243118	0.0237115	0.024456	0.0247644	16.1467	82.5577	33.2669	4.89981	2.08345	2.56983	
62	1573229629.030677590	-1.23524	-2.10573	-1.71777	-1.56614	0.605598	0.737292	0.0242886	0.0240027	0.0241646	0.0237084	0.0244504	0.0246804	16.1673	82.5837	33.2706	4.89572	2.07445	2.56621	
63	1573229629.038688066	-1.2351	-2.10559	-1.71763	-1.566	0.605745	0.737432	0.0242986	0.0240311	0.0240735	0.0235909	0.0244309	0.0246081	16.1625	82.5169	33.2389	4.89976	2.0784	2.56815	
64	1573229629.046673881	-1.23496	-2.10544	-1.7175	-1.56586	0.605895	0.737571	0.0243247	0.024092	0.0240569	0.0234464	0.0244001	0.0245221	16.1632	82.5342	33.2503	4.89587	2.07517	2.56772	
65	1573229629.054667398	-1.23481	-2.1053	-1.71736	-1.56572	0.606045	0.737712	0.0243579	0.024094	0.0239606	0.0233251	0.0243466	0.0244439	16.1767	82.5736	33.2705	4.89367	2.07093	2.56359	
66	1573229629.062731505	-1.23466	-2.10515	-1.71722	-1.56558	0.606192	0.737854	0.0244225	0.0241055	0.0239392	0.0232809	0.0242482	0.0243798	16.1622	82.5338	33.254	4.89358	2.07841	2.57097	
67	1573229629.070666195	-1.23451	-2.10501	-1.71708	-1.56544	0.606337	0.737995	0.0244652	0.024111	0.0239369	0.0233469	0.0241213	0.0243306	16.1524	82.5709	33.2853	4.89714	2.07536	2.56838	
68	1573229629.078691792	-1.23437	-2.10486	-1.71695	-1.5653	0.606482	0.738141	0.024465	0.0241093	0.023891	0.0233731	0.0239597	0.0243323	16.153	82.5516	33.278	4.89866	2.07027	2.56812	
69	1573229629.086705409	-1.23422	-2.10472	-1.71681	-1.56516	0.606626	0.738284	0.0244803	0.0240946	0.0238707	0.0233564	0.0238326	0.0243805	16.1613	82.5712	33.2974	4.90363	2.07213	2.56741	
70	1573229629.095022694	-1.23406	-2.10457	-1.71666	-1.56502	0.606768	0.738429	0.0244976	0.0240846	0.0237846	0.0233433	0.0237664	0.0244146	16.1582	82.5688	33.2999	4.90264	2.07021	2.56531	
