seq	time	fx	fy	fz	tx	ty	tz	
2996	1580482336.024696638	26.965	-1.98905	10.6172	-0.129958	-1.05329	1.52138	
2997	1580482336.032762010	26.0986	-3.24021	9.647	0.0328928	-1.55402	1.67322	
2998	1580482336.040683862	24.0096	-3.52582	8.6341	-0.354189	-1.82315	1.74626	
2999	1580482336.048725011	22.7672	-3.86146	7.34555	-0.832467	-2.18517	1.7777	
3000	1580482336.056693341	23.8762	-5.1238	7.41496	-0.374923	-1.96036	1.78866	
3001	1580482336.064693423	27.5815	-3.18537	9.88552	-0.336244	-0.608709	1.1531	
3002	1580482336.072711429	31.5843	-1.79578	11.4687	-0.28079	0.0959543	0.620897	
3003	1580482336.080706393	33.853	-0.811986	12.3475	-0.500978	0.480861	0.407856	
3004	1580482336.088707229	34.3113	-0.726453	12.9016	-0.271652	1.79042	-0.240851	
3005	1580482336.096699405	32.7531	-2.70205	9.38061	-0.705378	1.50815	-0.514706	
3006	1580482336.104710716	30.2717	-3.50378	8.35567	-0.429621	1.38968	-0.388328	
3007	1580482336.112691193	27.6961	-6.89117	7.58786	-0.350467	1.38882	0.196088	
3008	1580482336.120652457	26.5688	-7.92361	5.8468	-0.295068	1.54423	0.239895	
3009	1580482336.128695151	28.7674	-6.98005	4.27556	-0.628522	2.29198	-0.58175	
3010	1580482336.136689497	30.2562	-7.31027	7.51047	-0.453117	2.82602	-0.57763	
3011	1580482336.144715738	32.7783	-5.8484	8.30388	-0.505838	3.67288	-1.18572	
3012	1580482336.152693649	33.7043	-4.75715	8.74604	-0.329992	4.46328	-1.51428	
3013	1580482336.160645303	33.0359	-5.04273	8.25717	-0.324251	4.04273	-1.61232	
3014	1580482336.168718143	31.0842	-6.82149	6.99444	-0.247517	3.77636	-1.27057	
3015	1580482336.176703109	28.7776	-6.57999	6.11056	-0.319785	3.25445	-0.919684	
3016	1580482336.184701671	30.9906	-6.84949	6.79617	-0.431937	3.97297	-1.25382	
3017	1580482336.192711197	32.7015	-7.53518	7.36917	-0.37569	4.34036	-1.36356	
3018	1580482336.200739340	34.2094	-5.22776	7.3374	-0.291092	4.50341	-1.70241	
3019	1580482336.208692111	35.4129	-24.3047	20.4837	-0.338264	5.59849	-0.0227516	
3020	1580482336.216689463	35.2133	-23.036	21.1058	-0.534935	5.59772	-0.0988794	
3021	1580482336.224693481	32.9164	-24.106	19.8696	-0.665701	5.07579	0.253429	
3022	1580482336.232854729	28.7152	-26.747	17.9141	-0.402442	4.45409	0.782797	
3023	1580482336.240700552	24.4303	-30.229	14.2912	-0.561637	3.74004	1.4437	
3024	1580482336.248654573	24.9707	-30.9722	14.2383	-0.13333	4.08331	1.61484	
3025	1580482336.256657133	26.4559	-30.3276	13.8967	-0.308411	3.68018	1.47798	
3026	1580482336.264609809	29.6455	-27.075	17.1449	-0.33819	3.87574	1.07799	
3027	1580482336.272652711	30.384	-26.6035	17.9616	-0.295707	4.15226	1.00804	
3028	1580482336.280655974	28.8157	-27.586	16.8819	-0.304653	3.46904	1.28942	
3029	1580482336.288605676	27.3286	-27.7586	16.972	-0.469679	3.15167	1.43282	
3030	1580482336.296679785	25.8452	-30.6226	13.7117	-0.357082	3.21744	1.52828	
3031	1580482336.304674854	27.7569	-29.767	14.2142	-0.303703	3.99023	1.08715	
3032	1580482336.312682430	32.7683	-26.7881	17.4198	-0.36945	4.89522	0.504648	
3033	1580482336.320642392	36.4436	-24.5181	20.0527	-0.243502	5.49973	0.403343	
3034	1580482336.328725853	38.6282	-21.8439	22.4678	-0.241601	5.50219	0.222359	
3035	1580482336.336691729	34.1971	-22.4571	22.5418	-0.346517	3.82538	1.20302	
3036	1580482336.344703878	31.2699	-21.4359	21.8569	-0.736311	2.22904	1.73951	
3037	1580482336.352703156	26.1828	-23.3486	21.1717	-0.679881	1.1128	2.62701	
3038	1580482336.360666227	24.8788	-25.126	19.5913	-0.49005	0.532733	2.98385	
3039	1580482336.368700762	25.9899	-23.9761	20.5178	-0.514594	0.422912	3.0934	
3040	1580482336.376693109	27.2596	-21.8306	21.5119	-0.704546	-0.131318	3.09991	
3041	1580482336.384698788	29.4754	-19.4153	23.6956	-0.818337	0.0506625	2.61819	
3042	1580482336.392699182	26.7715	-20.5323	23.6449	-0.508184	-0.355849	3.21511	
3043	1580482336.400663077	26.0192	-21.0092	23.7236	-0.406379	-0.385319	3.23784	
3044	1580482336.408708020	25.8025	-21.3586	23.9432	-0.206208	0.0137733	3.13364	
3045	1580482336.416706111	24.4995	-24.633	24.4963	-0.329202	0.34545	3.22459	
3046	1580482336.424723019	24.352	-23.2148	24.9146	-0.582981	0.610241	3.04902	
3047	1580482336.432701990	27.701	-22.2072	26.7014	-0.465818	1.46732	2.51951	
3048	1580482336.440654410	30.5941	0.0922719	16.8235	-0.369199	1.75143	-0.014804	
3049	1580482336.448693333	33.7142	13.5047	11.4027	-0.797077	2.21675	-2.0676	
3050	1580482336.456733277	33.3502	22.9065	6.86083	-1.06022	1.49704	-2.95617	
3051	1580482336.464694693	32.4225	13.2428	12.3761	-0.674493	2.27707	-1.79867	
3052	1580482336.472696659	30.8315	11.8134	11.2467	-0.715132	2.38194	-2.02257	
3053	1580482336.480694414	28.2567	9.87887	8.5827	-0.276675	2.85866	-1.91577	
3054	1580482336.488812013	27.7628	8.22934	7.28203	-0.207551	2.7077	-1.9706	
3055	1580482336.496705132	27.8612	7.5753	7.16783	-0.219899	2.47283	-1.76612	
3056	1580482336.504711573	33.7759	8.4178	9.40314	-0.313182	4.83082	-2.78537	
3057	1580482336.512682296	34.4785	9.42393	9.32775	-0.432105	4.52868	-2.89519	
3058	1580482336.520760546	34.0568	9.68318	8.53224	-0.478917	4.19395	-2.82459	
3059	1580482336.528702338	31.8739	10.336	6.91435	-0.767803	3.41746	-2.62698	
3060	1580482336.536718140	29.9702	6.85438	5.15889	-0.394822	3.78175	-2.3918	
3061	1580482336.544702023	27.0369	3.00543	1.86132	-0.532114	3.10054	-1.86665	
3062	1580482336.552739980	28.1443	3.92921	2.08645	-0.69162	3.33433	-2.00561	
3063	1580482336.560720584	34.0515	6.38915	5.02289	-0.54563	4.17386	-2.77377	
3064	1580482336.568702129	35.8331	7.82997	6.25973	-0.518845	4.32261	-2.92518	
3065	1580482336.576701618	35.3279	9.21823	6.49852	-0.722314	4.16548	-3.00333	
3066	1580482336.584717702	33.0178	7.75979	5.48282	-0.541932	3.65004	-2.48139	
3067	1580482336.592730966	30.0953	6.54174	2.86361	-0.725736	3.09846	-2.45701	
3068	1580482336.600719308	28.0189	6.06545	2.70751	-0.511936	2.94812	-1.9293	
3069	1580482336.608730028	28.667	6.82226	3.7767	-0.432947	2.68604	-1.99013	
3070	1580482336.616762455	32.2249	10.8819	4.57702	-0.817844	2.93425	-2.50224	
3071	1580482336.624670096	36.2601	12.8538	8.45369	-0.519163	3.90299	-2.76982	
3072	1580482336.632687752	36.5457	13.9163	8.9002	-0.786314	3.10671	-2.77433	
3073	1580482336.640715226	35.1188	13.4433	6.60695	-0.767381	2.98165	-2.64935	
3074	1580482336.648681939	35.3989	11.8406	5.91958	-0.738261	3.87488	-3.02445	
3075	1580482336.656690498	33.5538	9.90455	2.62717	-0.772558	3.33881	-2.90935	
3076	1580482336.664684303	33.4985	9.45268	2.83878	-0.366284	3.60103	-2.5854	
3077	1580482336.672626331	37.3094	11.5456	3.05108	-0.617899	3.5793	-2.78655	
3078	1580482336.680758613	38.0953	-7.49025	18.0248	-0.646744	4.38078	-0.611844	
3079	1580482336.688663059	34.912	-7.17972	17.5935	-0.961028	2.03819	0.481011	
3080	1580482336.696690299	30.2095	-8.70365	15.4547	-0.740722	0.533091	1.2772	
3081	1580482336.704694426	29.2813	-7.68046	14.5755	-0.674194	0.435594	1.13964	
3082	1580482336.712672843	25.8387	-9.98204	12.5893	-0.649559	-0.452517	1.77549	
3083	1580482336.720682448	20.7673	-11.9673	10.4483	-0.606244	-2.04582	2.81752	
3084	1580482336.728627088	20.618	-11.6484	9.8695	-0.650182	-2.21754	2.96233	
3085	1580482336.736720367	21.1206	-11.5862	10.3828	-0.614696	-2.26968	2.76388	
3086	1580482336.744731722	23.228	-10.6231	10.4577	-0.74761	-1.5323	2.46847	
3087	1580482336.752703636	23.1508	-9.06649	10.7088	-1.00696	-1.72622	2.51965	
3088	1580482336.760752855	24.5773	-9.71296	11.4103	-0.564147	-1.33875	1.92266	
3089	1580482336.768734752	23.3794	-8.5779	10.9985	-0.907932	-1.01824	1.8772	
3090	1580482336.776759400	20.7264	-11.1974	9.07086	-0.578526	-1.26557	2.24271	
3091	1580482336.784677982	22.337	-10.3476	9.67795	-0.496403	-0.015966	1.65141	
3092	1580482336.792713205	27.7876	-7.02441	12.327	-0.560148	1.48102	0.32796	
3093	1580482336.800727563	31.0915	-5.05896	14.4494	-0.564668	2.20773	-0.0596704	
3094	1580482336.808742813	32.1205	-3.45523	15.9832	-0.615829	2.42965	-0.190365	
3095	1580482336.816729272	31.1097	-4.35823	14.7818	-0.796968	2.34297	-0.23452	
3096	1580482336.824678594	29.3582	-4.8963	12.8317	-0.813791	2.60855	-0.415088	
3097	1580482336.832715195	26.3404	-6.9901	9.87546	-0.783535	2.86927	-0.256555	
3098	1580482336.840735139	24.9825	-8.22153	8.32681	-0.909139	2.3363	-0.272998	
3099	1580482336.848728951	26.9045	-8.14321	9.43344	-0.569768	3.59763	-0.590586	
3100	1580482336.856663651	30.1756	-5.38273	10.3912	-0.827642	4.09489	-1.25438	
3101	1580482336.864703689	33.1461	-3.95789	12.7619	-0.724992	4.5272	-1.4985	
3102	1580482336.872706253	32.923	-4.72711	13.3834	-0.771324	4.48621	-1.44073	
3103	1580482336.880675197	31.2105	-6.48435	11.0805	-0.567441	4.17403	-1.08812	
3104	1580482336.888704526	29.4495	-7.94303	8.38743	-0.649294	4.09267	-1.06134	
3105	1580482336.896694337	28.6318	-9.14014	7.92822	-0.486843	3.72321	-0.816916	
3106	1580482336.904665777	32.1009	-7.48078	8.23223	-0.624043	4.2962	-1.15774	
3107	1580482336.912689158	37.3733	-4.24081	11.8346	-0.980753	5.16769	-1.88915	
3108	1580482336.920698995	38.0939	-2.64273	11.0502	-0.604858	5.09516	-1.90228	
3109	1580482336.928659482	39.4045	-1.82388	12.498	-0.662091	5.21207	-2.03866	
3110	1580482336.936720441	36.7886	-3.39358	10.0052	-0.670102	4.31112	-1.69914	
3111	1580482336.944697790	33.2808	-7.62723	6.76675	-0.535012	4.03194	-1.19534	
3112	1580482336.952666369	30.2871	-7.92017	4.16976	-0.874492	3.0428	-0.663128	
3113	1580482336.960695639	32.0278	-7.34451	5.59195	-0.742802	3.10333	-0.706374	
3114	1580482336.968713537	34.8137	-3.8737	7.08172	-0.928593	3.29294	-1.11674	
3115	1580482336.976691312	37.9292	-2.26394	8.77584	-0.841504	3.7203	-1.4713	
3116	1580482336.984704674	35.8616	-2.35795	9.0828	-0.579895	3.0326	-1.18007	
3117	1580482336.992688272	34.5805	-3.07541	8.19563	-0.451345	3.28328	-1.30013	
3118	1580482337.000776108	34.6397	-2.8143	7.58966	-0.95846	4.26054	-1.74959	
3119	1580482337.008697385	32.3326	-2.809	6.41034	-0.847955	3.47029	-1.54172	
3120	1580482337.016698623	31.6643	-3.86312	6.64645	-0.715291	3.20447	-0.830748	
3121	1580482337.024671857	33.4854	-2.01886	7.99443	-0.557958	3.29511	-1.09353	
3122	1580482337.032661127	32.8306	-2.75719	8.95403	-0.554014	2.61383	-0.436558	
3123	1580482337.040691445	30.0417	-21.5343	19.9885	-0.857651	1.84897	1.93693	
3124	1580482337.048663536	28.9243	-20.3982	21.1022	-0.873791	1.07667	2.40159	
3125	1580482337.056696333	25.4487	-21.8687	18.4206	-0.905676	0.154936	2.84774	
3126	1580482337.064733064	20.8798	-23.8064	18.0907	-0.769487	-0.978346	3.74654	
3127	1580482337.072700501	18.3062	-24.201	16.5178	-0.265341	-1.66708	4.12337	
3128	1580482337.080698361	19.9529	-22.4745	15.0886	-0.875845	-1.54564	3.52374	
3129	1580482337.088704829	23.0696	-20.161	18.3708	-0.600164	-0.646667	3.24899	
3130	1580482337.096703611	24.0276	-19.3604	19.246	-0.809875	-0.763531	3.28608	
3131	1580482337.104702801	24.453	-18.6028	20.796	-0.814983	-0.363154	2.93493	
3132	1580482337.112708726	22.5027	-19.9074	18.3908	-0.678192	-0.331054	2.97054	
3133	1580482337.120704782	20.9583	-20.8728	17.7899	-1.07459	-0.355185	3.03154	
3134	1580482337.128686592	20.9665	-22.0721	15.8344	-1.01599	0.0862726	2.71411	
3135	1580482337.136749992	25.8314	-20.4699	18.2431	-0.770469	1.67783	1.89067	
3136	1580482337.144703816	31.2164	-16.9658	20.6725	-0.525462	3.11854	1.05905	
3137	1580482337.152692818	32.1124	-15.8151	22.0575	-0.345177	2.9459	0.943681	
3138	1580482337.160727616	31.0402	-15.5283	22.21	-0.541143	3.04321	1.04747	
3139	1580482337.168688940	30.3142	-16.0291	21.9556	-0.548632	3.6574	0.50601	
3140	1580482337.176699317	27.2695	-17.4347	20.5069	-0.374448	3.57958	0.717955	
3141	1580482337.184644564	28.9395	-15.5671	21.7923	-0.442006	4.40368	0.277889	
3142	1580482337.192682224	34.1586	-13.0469	23.1822	-0.672103	5.43455	-0.682369	
3143	1580482337.200687336	36.6684	-13.5202	24.1931	-0.584305	6.47352	-0.789087	
3144	1580482337.208700625	36.936	-12.2175	23.6462	-0.941494	6.108	-0.915444	
3145	1580482337.216652256	37.2533	-11.9251	23.3746	-1.04076	5.75399	-1.04007	
3146	1580482337.224681796	35.8325	-13.9735	21.5033	-0.810245	5.61551	-0.753884	
3147	1580482337.232690358	33.8421	-17.0968	18.0697	-0.83552	5.62087	-0.359323	
3148	1580482337.240691560	35.1216	-17.224	16.6511	-0.988377	5.39168	-0.760444	
3149	1580482337.248705735	39.0638	-16.1233	18.7298	-0.573187	6.14814	-0.875304	
3150	1580482337.256709201	42.0364	-13.7096	20.9106	-0.774904	6.7772	-1.36153	
3151	1580482337.264696257	40.662	-13.1027	20.6246	-0.785258	6.48893	-1.3934	
3152	1580482337.272696266	38.8365	-13.5043	20.8458	-0.723385	5.88367	-0.98794	
3153	1580482337.280694253	36.8092	-15.0742	18.4318	-0.77092	5.61208	-0.907445	
3154	1580482337.288705148	34.4829	-16.0054	17.5758	-0.788961	5.60502	-0.620941	
3155	1580482337.296697812	32.7959	-16.5512	17.3784	-0.544531	4.6979	-0.29387	
3156	1580482337.304695665	33.6514	-16.5388	17.6845	-0.256125	4.81796	-0.179125	
3157	1580482337.312685374	33.9398	-15.1526	17.6305	-0.850047	4.68731	-0.392046	
3158	1580482337.320745161	33.7369	-15.6868	18.014	-0.472613	4.4661	-0.216096	
3159	1580482337.328702147	36.2921	-11.3748	20.2202	-0.858761	4.75932	-0.956948	
3160	1580482337.336704572	35.1935	-11.8396	20.1677	-0.750535	5.21707	-0.926996	
3161	1580482337.344697041	32.7319	-13.1119	17.7221	-0.789898	4.62701	-0.693231	
3162	1580482337.352742018	29.7946	-11.3451	13.6124	-0.850111	4.14957	-0.362567	
3163	1580482337.360699231	32.0563	-11.1112	13.9496	-0.277762	4.52402	-0.675074	
3164	1580482337.368697181	33.6999	-10.9673	15.3384	0.0837721	4.37395	-0.463099	
3165	1580482337.376699844	30.9667	-11.4894	14.0054	-0.184212	2.45349	0.490691	
3166	1580482337.384728291	28.5991	-9.13735	14.1603	-0.535139	0.899885	1.0601	
3167	1580482337.392703524	22.9271	-15.5387	13.6004	-0.325687	0.193392	2.28447	
3168	1580482337.400683934	17.7179	-22.8514	13.0065	-0.408531	-0.913152	3.37119	
3169	1580482337.408701808	15.2874	-22.8092	11.5168	-0.67842	-1.77896	3.97748	
3170	1580482337.416656808	19.061	-20.301	13.3321	-0.625487	-1.43796	3.55951	
3171	1580482337.424727190	24.0956	-17.4435	16.6615	-0.743376	-0.555153	2.93699	
3172	1580482337.432776685	23.803	-16.6839	17.3592	-0.47783	-0.693476	2.72818	
3173	1580482337.440679318	21.421	-17.4486	16.9972	-0.673395	-1.22178	3.17685	
3174	1580482337.448693116	19.3055	-19.25	15.0533	-0.566496	-1.07413	3.23074	
3175	1580482337.456646240	19.768	-19.7118	14.386	-0.485708	-0.781343	3.10086	
3176	1580482337.464649678	24.9214	-18.6278	16.2296	-0.604909	0.239287	2.41158	
3177	1580482337.472694072	29.2619	-16.5349	17.1774	-0.841616	0.925269	1.41858	
3178	1580482337.480779072	35.2038	-14.0449	20.4478	-0.338136	3.91684	0.903708	
3179	1580482337.488698754	34.2407	-13.3195	20.4052	-0.569423	3.10466	0.597736	
3180	1580482337.496696031	32.7127	-14.1492	19.1037	-1.12422	2.26601	0.505055	
3181	1580482337.504729710	30.2132	-18.5978	16.4901	-0.165596	3.45831	1.31281	
3182	1580482337.512751192	30.6138	-19.4073	13.8654	-0.662969	3.601	0.477489	
3183	1580482337.520676008	31.1274	-19.9639	12.7796	-0.609695	2.8785	0.212416	
3184	1580482337.528695229	34.1911	-20.5626	13.5976	-0.468496	4.33881	0.326594	
3185	1580482337.536695572	35.7286	-20.3313	14.7632	-0.111312	5.74521	0.202314	
3186	1580482337.544698819	37.0363	-18.3851	15.7412	-0.407048	5.53497	-0.562824	
3187	1580482337.552699609	34.6667	-18.7969	15.8376	-0.252266	4.60916	-0.431095	
3188	1580482337.560692538	31.9239	-18.9274	14.7079	-0.428375	4.39409	-0.0659024	
3189	1580482337.568692717	32.7582	-18.4447	16.4431	0.00115172	5.05461	-0.306296	
3190	1580482337.576825023	33.9136	-17.0914	16.6342	-0.702561	3.97911	-1.04549	
3191	1580482337.584733846	36.9201	-17.1459	18.1045	0.330093	7.07562	-0.207175	
3192	1580482337.592698886	37.6422	-16.6797	17.6875	-0.223383	5.7299	-0.81093	
3193	1580482337.600700266	36.659	-16.7713	16.2379	-0.835181	3.77453	-1.32543	
3194	1580482337.608711411	34.3576	-18.7687	16.2518	0.0243749	6.35014	0.117936	
3195	1580482337.616697541	29.1672	-20.1112	12.7208	-0.675391	3.73591	0.188588	
3196	1580482337.624664200	27.1675	-23.2153	10.5802	-0.433889	4.04383	0.458385	
3197	1580482337.632731132	29.0928	-22.3949	11.8075	-0.428447	3.94416	0.360213	
3198	1580482337.640729116	30.2973	-21.5461	12.0042	-0.0301868	3.89288	0.400436	
3199	1580482337.648691477	31.2644	-19.3955	14.7151	-0.169766	4.06158	0.208486	
3200	1580482337.656682710	32.5298	-16.578	15.2694	-0.281748	3.70535	-0.139635	
3201	1580482337.664732368	27.9368	-17.946	14.3956	-0.393647	2.98609	0.647458	
3202	1580482337.672813856	26.0371	-18.8028	12.9361	-0.278939	2.78325	0.697403	
3203	1580482337.680683208	28.6191	-19.0052	12.0883	-0.47723	3.73026	-0.0279186	
3204	1580482337.688702294	30.8781	-18.588	12.9788	-0.820191	2.72883	-0.404028	
3205	1580482337.696702006	35.269	-16.4246	16.2079	0.0337227	5.92479	0.333151	
3206	1580482337.704776687	32.8797	-15.5073	16.9217	-0.352458	4.2151	0.28189	
3207	1580482337.712693261	28.8946	-14.9593	16.6907	-0.523156	2.42164	0.786191	
3208	1580482337.720702730	22.6272	-16.4747	15.3777	-0.28129	0.594996	2.15053	
3209	1580482337.728699232	22.2969	-15.6783	16.0056	-0.224617	0.178874	2.24748	
3210	1580482337.736754738	25.3568	-13.7281	18.3325	-0.47306	0.437129	2.14186	
3211	1580482337.744714387	25.7605	-12.4004	19.0546	-0.578859	-0.0988367	2.22832	
3212	1580482337.752695657	26.1436	-11.5465	21.0618	0.00782587	-0.17251	2.53478	
3213	1580482337.760699554	26.4217	-12.5201	21.2751	0.172016	-0.414358	2.6057	
3214	1580482337.768713194	26.1206	-12.4205	20.3949	-0.00779658	-0.768172	2.55937	
3215	1580482337.776661349	23.0888	-14.5553	19.1113	0.270623	-1.27821	2.87193	
3216	1580482337.784688852	25.5357	-14.3005	19.4262	0.274839	-0.327846	2.53989	
3217	1580482337.792653494	30.6961	-12.1105	21.1515	0.212564	0.873266	1.9302	
3218	1580482337.800754866	34.6884	-9.80857	22.2564	0.0446772	1.65086	1.21341	
3219	1580482337.808717255	33.8878	-11.1633	22.6858	0.173513	2.17123	1.08731	
3220	1580482337.816674257	34.7889	-11.3128	20.6107	-0.291467	2.57134	0.50142	
3221	1580482337.824701708	31.1208	-14.0565	18.6303	-0.392165	1.92423	0.436036	
3222	1580482337.832742034	28.8258	-15.7045	17.6829	-0.0621785	3.24142	1.34197	
3223	1580482337.840656898	29.726	-15.4664	16.6494	-0.256989	2.91605	0.958046	
3224	1580482337.848668742	31.9505	-14.4438	17.9528	-0.252629	3.77936	0.178162	
3225	1580482337.856735533	33.1111	-13.4018	18.07	-0.381521	3.74963	0.116179	
3226	1580482337.864738258	34.8702	-12.8888	19.6539	-0.145225	4.90312	-0.355261	
3227	1580482337.872715885	36.3901	-14.1447	18.8828	-0.196683	5.7113	-0.875723	
3228	1580482337.880723610	33.5309	-15.261	17.4353	-0.254832	5.18255	-0.47337	
3229	1580482337.888765143	29.4041	-18.6306	14.0006	-0.0232731	4.43124	0.16431	
3230	1580482337.896874200	31.0158	-19.5843	12.9323	0.0816056	4.48687	0.213536	
3231	1580482337.904759137	36.4152	-17.6198	15.3112	0.0970031	5.68635	-0.504422	
3232	1580482337.912700932	36.5475	-17.0834	16.6969	0.215529	5.60176	-0.524804	
3233	1580482337.920697657	34.243	-17.7994	14.8443	0.170364	5.28002	-0.286122	
3234	1580482337.928710417	31.6169	-18.088	13.749	-0.204917	4.54408	-0.31443	
3235	1580482337.936692306	26.2422	-21.0236	11.8301	-0.141192	3.90547	0.474987	
3236	1580482337.944698425	25.5934	-21.9901	10.9888	-0.105199	3.85123	0.609099	
3237	1580482337.952689999	29.7065	-19.5459	13.3517	-0.0300155	4.38224	0.184616	
3238	1580482337.960695570	33.4991	-17.396	14.5661	-0.0909399	5.07234	-0.151539	
3239	1580482337.968678294	33.2739	-15.7851	15.801	-0.0697537	4.74858	-0.155718	
3240	1580482337.976690674	29.9157	-16.2307	15.9944	-0.0364342	4.16016	0.364709	
3241	1580482337.984673355	27.8572	-15.2521	17.0683	-0.087652	3.78128	0.531233	
3242	1580482337.992810159	29.7132	-14.2481	18.2903	-0.33916	4.12663	0.462173	
3243	1580482338.000690463	34.676	-13.9005	19.2089	-0.351655	4.42888	0.124465	
3244	1580482338.008698638	37.4614	-13.4066	19.3799	-0.068548	5.22228	-0.261064	
3245	1580482338.016673701	36.4618	-15.1353	16.2402	-0.379871	5.23614	-0.326952	
3246	1580482338.024687689	33.7843	-17.0617	14.9264	0.19784	4.46401	0.414932	
3247	1580482338.032668663	30.3761	-19.4179	13.5208	0.230042	3.77724	0.957454	
3248	1580482338.040681563	28.7023	-20.6748	12.6458	0.308215	3.50425	1.37388	
3249	1580482338.048703691	29.4904	-19.6146	13.0654	0.269587	2.58833	1.36494	
3250	1580482338.056697502	28.9747	-17.4385	14.5316	-0.04957	1.43455	2.14247	
3251	1580482338.064654659	30.947	-14.435	17.8567	0.176573	1.40052	1.88863	
3252	1580482338.072690814	28.8211	-15.2755	17.3702	-0.126973	0.514496	2.43598	
3253	1580482338.080696642	26.8777	-15.7568	15.9996	-0.166275	-0.603036	2.86903	
3254	1580482338.088751252	23.6105	-18.1347	13.5774	-0.170747	-1.24561	3.4828	
3255	1580482338.096697444	22.3514	-19.7975	12.0746	-0.26912	-1.29186	3.50384	
3256	1580482338.104706547	24.3476	-19.7239	13.5382	0.204775	-1.12688	3.31196	
3257	1580482338.112708333	25.7219	-16.7989	14.5049	-0.271168	-0.945449	3.18988	
3258	1580482338.120690883	28.5867	-15.9779	15.5913	-0.10049	0.115742	2.501	
3259	1580482338.128661503	28.9968	-15.1962	16.9375	0.127258	0.0765664	2.50536	
3260	1580482338.136652801	24.521	-17.8143	14.1564	0.0884935	-0.366545	2.79517	
3261	1580482338.144699835	23.1309	-20.584	13.1185	0.187141	0.127509	2.73534	
3262	1580482338.152665447	24.1605	-19.5558	13.1634	0.179343	1.30645	2.21233	
3263	1580482338.160688536	27.6622	-18.3887	14.404	0.0985317	2.14096	1.56756	
3264	1580482338.168693484	31.0127	-14.9518	17.3053	0.0155772	2.68313	1.08088	
3265	1580482338.176691743	32.9785	-12.3226	20.8487	-0.117715	3.38684	0.680924	
3266	1580482338.184768413	33.8271	8.44878	10.018	-0.104038	3.29384	-1.86495	
3267	1580482338.192702858	27.7484	4.75084	6.86153	0.0275173	2.43334	-1.07999	
3268	1580482338.200700977	30.2561	4.97941	7.12636	0.534413	3.48481	-1.66615	
3269	1580482338.208644581	37.3537	8.61248	10.1366	0.539004	5.23871	-2.61186	
3270	1580482338.216751193	39.0102	8.81524	11.1156	0.203672	5.40903	-2.89466	
3271	1580482338.224693376	39.123	9.91981	12.0444	0.483598	5.21864	-2.9162	
3272	1580482338.232700149	33.3719	7.15023	9.0642	0.247647	4.1985	-2.26068	
3273	1580482338.240697623	30.6335	5.19242	6.51619	0.17825	4.41902	-2.0351	
3274	1580482338.248696509	30.6942	4.02884	5.47722	0.0624978	3.98738	-1.81301	
3275	1580482338.256701768	34.5144	4.53992	6.27242	0.188741	4.67129	-2.3508	
3276	1580482338.264707924	35.0017	3.87281	5.40813	0.420105	4.7611	-2.22929	
3277	1580482338.272695945	34.1407	4.08479	5.36195	-0.0882445	4.49312	-2.13281	
3278	1580482338.280696928	33.7628	4.75665	5.8443	0.0827351	4.1363	-2.12363	
3279	1580482338.288699301	32.8684	4.77999	5.86994	0.0454272	3.82997	-2.03579	
3280	1580482338.296682476	34.8157	4.40779	5.91877	0.0514399	4.68199	-2.13658	
3281	1580482338.304707820	38.0135	5.31096	7.9196	0.360688	4.5618	-2.37748	
3282	1580482338.312747708	39.5497	6.58953	8.55419	0.310102	4.6016	-2.24297	
3283	1580482338.320699568	39.0257	6.90261	8.59726	0.414952	4.31863	-2.24364	
3284	1580482338.328696494	38.3247	6.49141	8.11119	0.330732	3.97855	-2.2394	
3285	1580482338.336693211	32.5808	3.11038	5.06069	0.305324	2.75191	-1.50502	
3286	1580482338.344690784	31.2224	2.74708	3.8109	-0.00192298	3.27909	-1.67076	
3287	1580482338.352697454	33.3012	4.04986	5.552	0.354126	3.93122	-1.88253	
3288	1580482338.360693064	33.5916	4.78913	5.35756	0.0141628	3.82424	-1.75515	
3289	1580482338.368697504	32.9524	3.37244	5.00591	0.19327	3.14242	-1.28207	
3290	1580482338.376680552	32.8557	3.60125	5.93417	0.137999	2.40447	-0.922421	
3291	1580482338.384702321	29.0555	3.80981	4.08835	-0.0780266	0.805021	-0.330949	
3292	1580482338.392694355	23.6741	1.39242	3.21476	0.292133	-0.710883	0.889046	
3293	1580482338.400699880	25.3398	2.96427	4.84796	0.396446	-0.580571	0.737584	
3294	1580482338.408685042	27.0188	4.0909	6.92663	0.4441	-0.812145	0.793879	
3295	1580482338.416705618	29.042	6.87748	9.39348	0.279771	-0.818722	0.726529	
3296	1580482338.424698661	27.7505	6.80403	8.42666	0.295019	-1.41364	0.799944	
3297	1580482338.432661723	23.1981	4.01112	5.44866	0.168383	-2.0326	1.32789	
3298	1580482338.440734788	16.1682	-1.00662	-0.396925	0.0467366	-3.40591	2.31013	
3299	1580482338.448704229	14.2863	-4.58778	-3.62093	0.0999572	-3.286	2.30455	
3300	1580482338.456673535	17.5718	-4.04039	-3.69665	0.194543	-2.39469	1.85469	
3301	1580482338.464641247	21.022	-2.93823	-0.947499	0.108635	-1.63001	1.44445	
3302	1580482338.472716982	23.8661	-1.70119	-0.0859766	0.297688	-0.583538	0.896893	
3303	1580482338.480699320	26.4938	0.273534	1.25369	0.124507	0.346521	0.0272833	
3304	1580482338.488695662	22.6404	-2.34567	-0.349192	0.375558	0.119271	0.402965	
